   1.92284006E+09   6.64793062      -302.615723    
   1.93080000E+09   6.70555639      -300.975067    
   1.93875994E+09   6.76344442      -299.346161    
   1.94672000E+09   6.82163620      -297.728546    
   1.95468006E+09   6.88009024      -296.122345    
   1.96264000E+09   6.93882751      -294.527313    
   1.97059994E+09   6.99785376      -292.943481    
   1.97856000E+09   7.05716562      -291.370422    
   1.98652006E+09   7.11675406      -289.808258    
   1.99448000E+09   7.17663145      -288.256683    
   2.00243994E+09   7.23679876      -286.715698    
   2.01040000E+09   7.29724169      -285.185089    
   2.01836006E+09   7.35797739      -283.664734    
   2.02632000E+09   7.41900110      -282.154541    
   2.03427994E+09   7.48031187      -280.654419    
   2.04224000E+09   7.54190969      -279.164154    
   2.05020006E+09   7.60379314      -277.683777    
   2.05816000E+09   7.66596699      -276.212952    
   2.06611994E+09   7.72843313      -274.751740    
   2.07408000E+09   7.79118776      -273.300018    
   2.08204006E+09   7.85424852      -271.857513    
   2.09000000E+09   7.91758108      -270.424316    
   2.09795994E+09   7.98121738      -269.000275    
   2.10592000E+09   8.04513836      -267.585175    
   2.11388006E+09   8.10936069      -266.179047    
   2.12184000E+09   8.17387581      -264.781677    
   2.12979994E+09   8.23867893      -263.392975    
   2.13776000E+09   8.30379868      -262.012939    
   2.14572006E+09   8.36919308      -260.641388    
   2.15367987E+09   8.43490124      -259.278198    
   2.16163994E+09   8.50089359      -257.923370    
   2.16960000E+09   8.56718731      -256.576782    
   2.17756006E+09   8.63378048      -255.238251    
   2.18552013E+09   8.70067787      -253.907791    
   2.19347994E+09   8.76788998      -252.585190    
   2.20144000E+09   8.83537006      -251.270554    
   2.20940006E+09   8.90317249      -249.963638    
   2.21735987E+09   8.97127342      -248.664368    
   2.22531994E+09   9.03967476      -247.372726    
   2.23328000E+09   9.10839939      -246.088562    
   2.24124006E+09   9.17741394      -244.811844    
   2.24919987E+09   9.24672985      -243.542435    
   2.25715994E+09   9.31635475      -242.280289    
   2.26512000E+09   9.38629913      -241.025269    
   2.27308006E+09   9.45652866      -239.777496    
   2.28104013E+09   9.52708244      -238.536636    
   2.28899994E+09   9.59794521      -237.302780    
   2.29696000E+09   9.66910744      -236.075775    
   2.30492006E+09   9.74058342      -234.855499    
   2.31287987E+09   9.81237984      -233.642059    
   2.32083994E+09   9.88448715      -232.435242    
   2.32880000E+09   9.95690441      -231.234955    
   2.33676006E+09   10.0296288      -230.041214    
   2.34472013E+09   10.1026688      -228.853867    
   2.35267994E+09   10.1760292      -227.672974    
   2.36064000E+09   10.2497063      -226.498306    
   2.36860006E+09   10.3236961      -225.329941    
   2.37655987E+09   10.3980045      -224.167740    
   2.38451994E+09   10.4726372      -223.011597    
   2.39248000E+09   10.5475798      -221.861496    
   2.40044006E+09   10.6228504      -220.717407    
   2.40840013E+09   10.6984339      -219.579254    
   2.41635994E+09   10.7743464      -218.446884    
   2.42432000E+09   10.8505688      -217.320389    
   2.43228006E+09   10.9271307      -216.199539    
   2.44023987E+09   11.0040083      -215.084412    
   2.44819994E+09   11.0812035      -213.974945    
   2.45616000E+09   11.1587372      -212.870987    
   2.46412006E+09   11.2365894      -211.772476    
   2.47208013E+09   11.3147783      -210.679474    
   2.48003994E+09   11.3932781      -209.591858    
   2.48800000E+09   11.4721231      -208.509567    
   2.49596006E+09   11.5512857      -207.432571    
   2.50391987E+09   11.6307783      -206.360779    
   2.51187994E+09   11.7106133      -205.294128    
   2.51984000E+09   11.7907820      -204.232651    
   2.52780006E+09   11.8712711      -203.176193    
   2.53576013E+09   11.9521103      -202.124756    
   2.54371994E+09   12.0332699      -201.078308    
   2.55168000E+09   12.1147699      -200.036789    
   2.55964006E+09   12.1965981      -199.000153    
   2.56759987E+09   12.2787743      -197.968277    
   2.57555994E+09   12.3612871      -196.941223    
   2.58352000E+09   12.4441423      -195.918839    
   2.59148006E+09   12.5273333      -194.901123    
   2.59944013E+09   12.6108665      -193.888123    
   2.60739994E+09   12.6947384      -192.879669    
   2.61536000E+09   12.7789602      -191.875702    
   2.62332006E+09   12.8635225      -190.876236    
   2.63127987E+09   12.9484282      -189.881287    
   2.63923994E+09   13.0336819      -188.890671    
   2.64720000E+09   13.1192856      -187.904419    
   2.65516006E+09   13.2052212      -186.922531    
   2.66312013E+09   13.2915268      -185.944885    
   2.67107994E+09   13.3781710      -184.971542    
   2.67904000E+09   13.4651613      -184.002304    
   2.68700006E+09   13.5525169      -183.037247    
   2.69495987E+09   13.6401987      -182.076340    
   2.70291994E+09   13.7282572      -181.119461    
   2.71088000E+09   13.8166666      -180.166611    
   2.71884006E+09   13.9054308      -179.217743    
   2.72680013E+09   13.9945412      -178.272888    
   2.73475994E+09   14.0840206      -177.331955    
   2.74272000E+09   14.1738625      -176.394806    
   2.75068006E+09   14.2640495      -175.461609    
   2.75863987E+09   14.3546028      -174.532166    
   2.76659994E+09   14.4455194      -173.606491    
   2.77456000E+09   14.5368004      -172.684586    
   2.78252006E+09   14.6284389      -171.766296    
   2.79048013E+09   14.7204428      -170.851715    
   2.79843994E+09   14.8128147      -169.940796    
   2.80640000E+09   14.9055519      -169.033432    
   2.81436006E+09   14.9986591      -168.129608    
   2.82231987E+09   15.0921335      -167.229355    
   2.83027994E+09   15.1859808      -166.332565    
   2.83824000E+09   15.2801905      -165.439240    
   2.84620006E+09   15.3747778      -164.549332    
   2.85416013E+09   15.4697409      -163.662827    
   2.86211994E+09   15.5650797      -162.779678    
   2.87008000E+09   15.6607809      -161.899857    
   2.87804006E+09   15.7568636      -161.023361    
   2.88599987E+09   15.8533268      -160.150131    
   2.89395994E+09   15.9501648      -159.280106    
   2.90192000E+09   16.0473900      -158.413284    
   2.90988006E+09   16.1449928      -157.549622    
   2.91784013E+09   16.2429676      -156.689133    
   2.92579994E+09   16.3413372      -155.831772    
   2.93376000E+09   16.4400806      -154.977493    
   2.94172006E+09   16.5392227      -154.126282    
   2.94967987E+09   16.6387463      -153.278091    
   2.95763994E+09   16.7386436      -152.432907    
   2.96560000E+09   16.8389492      -151.590652    
   2.97356006E+09   16.9396420      -150.751343    
   2.98152013E+09   17.0407124      -149.914993    
   2.98947994E+09   17.1421833      -149.081558    
   2.99744000E+09   17.2440414      -148.250946    
   3.00540006E+09   17.3463058      -147.423157    
   3.01335987E+09   17.4489574      -146.598190    
   3.02131994E+09   17.5520096      -145.776047    
   3.02928000E+09   17.6554642      -144.956619    
   3.03724006E+09   17.7593136      -144.139984    
   3.04520013E+09   17.8635712      -143.325928    
   3.05315994E+09   17.9682121      -142.514694    
   3.06112000E+09   18.0732746      -141.706055    
   3.06908006E+09   18.1787338      -140.900040    
   3.07703987E+09   18.2845936      -140.096680    
   3.08499994E+09   18.3908710      -139.295868    
   3.09296000E+09   18.4975491      -138.497681    
   3.10092006E+09   18.6046391      -137.701950    
   3.10888013E+09   18.7121449      -136.908722    
   3.11683994E+09   18.8200512      -136.118057    
   3.12480000E+09   18.9283886      -135.329788    
   3.13276006E+09   19.0371323      -134.544006    
   3.14071987E+09   19.1462822      -133.760651    
   3.14867994E+09   19.2558594      -132.979675    
   3.15664000E+09   19.3658524      -132.201080    
   3.16460006E+09   19.4762630      -131.424820    
   3.17256013E+09   19.5870991      -130.650925    
   3.18051994E+09   19.6983585      -129.879364    
   3.18848000E+09   19.8100414      -129.110046    
   3.19644006E+09   19.9221573      -128.342957    
   3.20439987E+09   20.0346775      -127.578217    
   3.21235994E+09   20.1476402      -126.815643    
   3.22032000E+09   20.2610416      -126.055237    
   3.22828006E+09   20.3748684      -125.297096    
   3.23624013E+09   20.4891224      -124.541069    
